,Equal_Weighted,Historical_RP,Method_A_ARMA,Method_A_XGBoost,Method_B_XGBoost,Method_C_XGBoost
2019-11-27,1.3063766013644975,1.3224052892340317,1.0,1.2716200248314238,1.2875587314553516,1.1546169363314867
2019-11-29,1.3039513978132682,1.3192363235134819,1.0,1.2685131551569255,1.284970037632527,1.151412890648142
2019-12-02,1.2959055501448615,1.3119059128318935,1.0,1.2616519439536127,1.2783240356809353,1.1460294469406025
2019-12-03,1.2876068090821255,1.3032646668942136,1.0,1.254272190590131,1.2706991470981843,1.1344346377490986
2019-12-04,1.2895169086300222,1.3067754569740861,1.0,1.2580367738598244,1.2748675758855614,1.1379111802454769
2019-12-05,1.2943404454562206,1.3108444563924717,1.0,1.2618698270197928,1.2778768773543923,1.142925151647878
2019-12-06,1.3044439225797138,1.3211676244981077,1.0,1.2718722404211449,1.2885748952081846,1.1492301242365726
2019-12-09,1.2982058265314247,1.3148854604360023,1.0,1.2656513829156406,1.282416804005625,1.142903378994546
2019-12-10,1.2996547116173278,1.316925963731371,1.0,1.2676530927508456,1.284001039257177,1.1463474369542936
2019-12-11,1.2998134491134974,1.3157492153022523,1.0,1.266864963442717,1.2829282491067455,1.147513127839377
2019-12-12,1.3093129445827858,1.3263069723424237,1.0,1.2763937223621227,1.292637954831054,1.1567217560314507
2019-12-13,1.3107259744950992,1.326855812427048,1.0,1.2778914153683705,1.2936633432628413,1.1596449812723213
2019-12-16,1.316199445916081,1.3328550637323924,1.0,1.2843173748250964,1.2988741781253779,1.171749075412633
2019-12-17,1.3153534417413033,1.3318935010058057,1.0,1.284084296517414,1.2983131759275774,1.1703547956029698
2019-12-18,1.3161452202060386,1.3317776100029948,1.0,1.2839587467996612,1.2989310242113286,1.1728410868713384
2019-12-19,1.3222281338149158,1.3369288009518268,1.0,1.289381011940511,1.3045083010085667,1.1784082064800718
2019-12-20,1.328442908123642,1.3448692456897149,1.0,1.2969857912826699,1.311625377548563,1.1808404108841237
2019-12-23,1.331560481968189,1.3467282107654523,1.0,1.2981702996905398,1.3135811941437257,1.1843483824986851
2019-12-24,1.329109237364277,1.3447069106598044,1.0,1.2962490791660972,1.311538872412088,1.182621340555839
2019-12-26,1.3310026642650459,1.3465748149157606,1.0,1.2981498226593304,1.313085994381566,1.1848627278447739
2019-12-27,1.333619972406691,1.349014629689079,1.0,1.30043982741474,1.315312276355108,1.1868057457466283
2019-12-30,1.324241188096142,1.340171000500708,1.0,1.291707772095321,1.30624672537844,1.1782061528229766
2019-12-31,1.3262199011899003,1.34221288327042,1.0,1.2936557653329632,1.30809993018038,1.1802294009580094
2020-01-02,1.3368367834878137,1.35159275204141,1.0,1.302349555165878,1.3168017899022273,1.1860993654826704
2020-01-03,1.3274488824144164,1.3418857744531054,1.0,1.2932112238834892,1.3071130819148755,1.1770806129535265
2020-01-06,1.3345299534656343,1.3477446422055046,1.0,1.2982511101034622,1.3121605605181506,1.1843091516127702
2020-01-07,1.325454860141549,1.3374916029882076,1.0,1.288461528632834,1.3027399311684738,1.1766771789017585
2020-01-08,1.3241368820689354,1.3358114573111641,1.0,1.286248891352089,1.3004397739494324,1.180520433409541
2020-01-09,1.3298376429033762,1.340781466820932,1.0,1.2908791157455066,1.304626314605537,1.1840685547662286
2020-01-10,1.3243908804864426,1.3355312857309456,1.0,1.285784407196254,1.2996579153728687,1.1815107962377909
2020-01-13,1.325293931253982,1.3368821565966307,1.0,1.287346691241193,1.301732105964447,1.1795572157222605
2020-01-14,1.3286410020373898,1.3394393330037349,1.0,1.289674115084894,1.3033128941846335,1.1823655584199282
2020-01-15,1.3314904907905065,1.341473910815344,1.0,1.2911910705221101,1.3047673242675732,1.1876685937904021
2020-01-16,1.3395392435450366,1.3497467128946004,1.0,1.2989152417803294,1.3129199094685038,1.1950363930231374
2020-01-17,1.33501089983994,1.3459948699316198,1.0,1.2956027631832414,1.309313869594077,1.1918683743745497
2020-01-21,1.3306567049059703,1.3417537766341205,1.0,1.2921183505372453,1.3066877930360528,1.1927286568984454
2020-01-22,1.3310892060195083,1.3418998586965674,1.0,1.2920920990727147,1.3062602740835514,1.193345839102274
2020-01-23,1.3319501314786062,1.3422926860520739,1.0,1.2920979816820448,1.306816734523639,1.1942355459376968
2020-01-24,1.3258556922105573,1.3342245967074535,1.0,1.2832701810167988,1.2983161448329272,1.1898245273473678
2020-01-27,1.3080898169809483,1.3192189080525365,1.0,1.268434306333308,1.282602607359241,1.1670136093941794
2020-01-28,1.3185792544818524,1.330078343717976,1.0,1.2787147416871907,1.2927307390568834,1.1790426998624055
2020-01-29,1.3145792339893365,1.323617201463547,1.0,1.2733386295508762,1.287637674737914,1.1736027290077715
2020-01-30,1.3150084568453189,1.3241870931495963,1.0,1.2741672484301347,1.288688576409562,1.175095094535567
2020-01-31,1.2838529856666412,1.2968824723467278,1.0,1.2469182984865521,1.2614275326517552,1.14478052109607
2020-02-03,1.2897197345481273,1.298858977023248,1.0,1.2506832593354897,1.2652823952005,1.1552667720121859
2020-02-04,1.3072151405598251,1.3146641372497085,1.0,1.2670589524580382,1.2816922149923715,1.173403281392532
2020-02-05,1.3290531382902118,1.334106029474173,1.0,1.2870682062945904,1.3021161165839472,1.189293613016485
2020-02-06,1.3316246577946764,1.3366118990958393,1.0,1.2898247456367593,1.306315090961759,1.1898389699333047
2020-02-07,1.3227772448931971,1.3302701180879615,1.0,1.2829488241861275,1.299377888115726,1.179399435513806
2020-02-10,1.3288657856795525,1.3363565489523832,1.0,1.2884555693894502,1.3059094833668548,1.1855549618232277
2020-02-11,1.3311937483270115,1.3347764002018292,1.0,1.2892265856623715,1.3050807539720721,1.1909100628388283
2020-02-12,1.338454726451621,1.3391987331048998,1.0,1.2921470558553558,1.3093129752153128,1.2018415081980132
2020-02-13,1.335596061239717,1.3377410627654738,1.0,1.289059646315717,1.3070885042079075,1.199559302625041
2020-02-14,1.3351785712942121,1.3377203131342608,1.0,1.288968276296468,1.3076252805384294,1.1981108767113193
2020-02-18,1.3319680455942167,1.334225828067933,1.0,1.2837524325166607,1.3055090115221566,1.1922918154123405
2020-02-19,1.336044213319375,1.3378046985010053,1.0,1.2891608043983491,1.307735560593673,1.1998283105865726
2020-02-20,1.329818762577521,1.3321343755908202,1.0,1.2821465823006766,1.302680908699029,1.1912657441588392
2020-02-21,1.3196372880795157,1.3235498562661359,1.0,1.2746777424233091,1.293350549559817,1.1773109808542157
2020-02-24,1.2771375425830556,1.285354803894096,1.0,1.2370173118569885,1.2549066105364037,1.1305110935269818
2020-02-25,1.2379079792546965,1.248416809295839,1.0,1.1997157487706345,1.2184655510350295,1.0957638315252196
2020-02-26,1.2332614624126679,1.2442460735785066,1.0,1.1973362011874253,1.2136733120360257,1.0899217382777409
2020-02-27,1.181186059048198,1.1921408930299626,1.0,1.1486321065578948,1.1647739745699175,1.0394434694371544
2020-02-28,1.16550370794365,1.175651601175911,1.0,1.1324715228915667,1.147243126936393,1.026172993216107
2020-03-02,1.2266314290591736,1.2382031511644072,1.0,1.1918352232206146,1.2075638055634403,1.0772903426219853
2020-03-03,1.1876714517728673,1.1993070590031092,1.0,1.1553417942369257,1.1697646515146707,1.041108464748055
2020-03-04,1.2402869243990757,1.2516804633211636,1.0,1.2078191270187988,1.2243754392943038,1.0854632949209544
2020-03-05,1.206211182919095,1.2207039942687454,1.0,1.1767992896586106,1.1912972725569577,1.0547215158314542
2020-03-06,1.1964450720960167,1.2107313291358468,1.0,1.1695854597087685,1.1823005187529803,1.0414686202571153
2020-03-09,1.1137853586010165,1.131791853183807,1.0,1.0895623366407288,1.1026781063924724,0.9726123427037568
