,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-01-02,0.1165357370148521,0.08082726679209995,0.05900976900548245,0.09848436246350492,0.12081318646534095,0.0774197799005338,0.07283493934472937,0.11638565102232293,0.16158888409256522,0.09610042389856821
2018-01-03,0.1231389981903858,0.08578579113060142,0.06087280135702686,0.11014984917183958,0.1098049725324954,0.07670400262079687,0.076465412506513,0.11175217314411467,0.13933341190576393,0.10599258744046261
2018-01-04,0.11276475145416542,0.11359957284145192,0.059680066181501096,0.09563586666764595,0.12295593556780458,0.06818370535862997,0.06802958890853912,0.10965139826090062,0.15683280010748557,0.09266631465187576
2018-01-05,0.14218750743105804,0.10374904368978093,0.05590056281404536,0.08936582847382582,0.11321315981666795,0.08302175232004981,0.06679223935916793,0.10439862334234963,0.15523469567071435,0.08613658708234016
2018-01-08,0.1332764136766704,0.10243401016949234,0.062121041075501086,0.0928758709698015,0.13083095495130032,0.08772536031428049,0.05939618240595696,0.10387067485410591,0.13297036083103758,0.09449913075185344
2018-01-09,0.10431799209838445,0.0892779303380742,0.06554469180738551,0.09508305128650812,0.11057815418539758,0.0813139549249939,0.06175640692580358,0.11049120079246175,0.1675496942742378,0.11408692336675309
2018-01-10,0.09936222150223276,0.09931096860741799,0.07243457999106374,0.09512410529593611,0.11607548866460643,0.07512520707515587,0.056335037505963234,0.10016835761220633,0.1615971397119628,0.1244668940334548
2018-01-11,0.10617544176411711,0.09987832710610928,0.07457180366194564,0.0973927992745681,0.10278141835757316,0.07584628836398499,0.05578396320560495,0.09916242846885129,0.16575644908458786,0.1226510807126576
2018-01-12,0.09824227368070472,0.09312653121589516,0.07464948171227796,0.08622872354692176,0.11501938797831025,0.0770292636390519,0.11299682570178447,0.09373215152409041,0.12093690307720174,0.1280384579237617
2018-01-16,0.09432280970692489,0.08843517226660172,0.07924095526258589,0.09035370962414453,0.13888851721435183,0.0730951296174114,0.11220920252397396,0.08930172933012254,0.11144530261879096,0.12270747183509215
2018-01-17,0.12918010341273545,0.09109701551165598,0.08203255133385433,0.08653733957741035,0.13396824817191763,0.06074922714314023,0.11162908866884069,0.09834405008007076,0.09420872071002277,0.11225365539035179
2018-01-18,0.14068079035733363,0.08845658291470244,0.08713529582399616,0.0942914448777835,0.14719117145314004,0.05680067473314047,0.09140744866357586,0.09716404084638294,0.09193361240170793,0.10493893792823693
2018-01-19,0.1599509733848037,0.08897246002951498,0.09566815978549281,0.08868659705250549,0.14101440866681136,0.04999975766703369,0.052261372750364035,0.09628646239280973,0.12459453744394232,0.10256527082672186
2018-01-22,0.1676177028268408,0.09033650983291344,0.07501110552922163,0.09177491678541337,0.1397029432430166,0.05051744722749799,0.04999975669155674,0.058986766838730366,0.1575287513273002,0.11852409969750888
2018-01-23,0.16741710290638973,0.07789068670137927,0.06112360384140058,0.08604783398720103,0.15584282148012435,0.05993810969131056,0.051523342948578035,0.052684286770677054,0.15854762516079238,0.12898458651214706
2018-01-24,0.1315913695399484,0.0854538237822703,0.06690672508860973,0.09904818795133463,0.11019489257216167,0.1056690806921827,0.05861059919696508,0.07000775796146319,0.15437437752714173,0.11814318568792274
