,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-01-02,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-03,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-04,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-05,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-08,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-09,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-10,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-11,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-12,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-16,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-17,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-18,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-19,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-22,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-23,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-24,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-25,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-26,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-29,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-30,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-01-31,0.11503583602756945,0.10778500754418134,0.08618998235598578,0.07771180346561272,0.15863191808999647,0.14083094639884197,0.08434097372928849,0.058256615379293324,0.09094173148498659,0.08027518552424395
2018-02-01,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-02,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-05,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-06,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-07,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-08,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-09,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-12,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-13,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-14,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-15,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-16,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-20,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
2018-02-21,0.10196645770391446,0.08435480947379029,0.0762654505700893,0.10660147569953002,0.1175032809781575,0.11466158331404964,0.10893123147282434,0.07406858624871501,0.13143168077373896,0.08421544376519056
