,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-01-02,0.1074431847289094,0.06517271405672163,0.1290474628796975,0.21813573035758277,0.09270270322155107,0.049999549999549996,0.09721986915227483,0.11236377159936728,0.07791546400479551,0.049999549999549996
2018-01-03,0.09311075633640867,0.049999686635653934,0.16438555067236965,0.1476218169594554,0.10314709826702403,0.049999686635653934,0.11063765798117796,0.1466858277891211,0.08441223208748144,0.049999686635653934
2018-01-04,0.10771335458236256,0.04999967133997586,0.19118274609264502,0.09894452721907608,0.1029394841552368,0.04999967133997586,0.10279629870903097,0.14789181000882484,0.09853276521289617,0.04999967133997586
2018-01-05,0.1059864159463163,0.04999964734333053,0.1800267697738117,0.09688170843402842,0.12160490681322687,0.04999964734333053,0.10673980004389899,0.15909371861100421,0.07966773834772188,0.04999964734333053
2018-01-08,0.11389739673296671,0.04999967441670364,0.2008024018287996,0.09003333776808171,0.10507295865932013,0.04999967441670364,0.09120027267530766,0.16006312755991,0.08893148152550338,0.04999967441670364
2018-01-09,0.13246644116381057,0.04999962964564551,0.17686848245120984,0.06406430505685952,0.09934995017040918,0.04999962964564551,0.0972243535375198,0.2039782150342566,0.07604936364899788,0.04999962964564551
2018-01-10,0.1482558653990812,0.04999964957921017,0.12912119905335714,0.06127395609907658,0.10622963531293482,0.04999964957921017,0.09988922968982283,0.20148156488770427,0.10374960082039268,0.04999964957921017
2018-01-11,0.11910146489332311,0.05755615694219245,0.10402189798864499,0.10216228185034013,0.09865573857544957,0.04999954999955001,0.10174033326543831,0.19472460807221392,0.12203841841329753,0.04999954999955001
2018-01-12,0.11321035153175932,0.05316266571654941,0.10124857408871145,0.0727385813959589,0.11642713005618832,0.049999604130796335,0.15528251462717343,0.1907284279169541,0.09720254640511247,0.049999604130796335
2018-01-16,0.10178468535890894,0.0542623662320905,0.10092318301258152,0.06629565526447621,0.15401407389362487,0.04999960807951704,0.16526879304889186,0.16856625117509855,0.08888577585529338,0.04999960807951704
2018-01-17,0.10423247361606301,0.049999815057968265,0.12462350241822982,0.08045299077964586,0.1660641797920002,0.049999815057968265,0.18083616793004986,0.12290569254753005,0.07088554774257635,0.049999815057968265
2018-01-18,0.11566348138713355,0.04999967846065456,0.1322609642075892,0.08354940826986079,0.14889341873644396,0.04999967846065456,0.17662432800396669,0.12194344471495362,0.0710659192980885,0.04999967846065456
2018-01-19,0.11040188117825521,0.049999677881266934,0.1292444205711588,0.10501485891783942,0.16058495656601957,0.049999677881266934,0.13094155390256867,0.13462711234421676,0.07918618287614072,0.049999677881266934
2018-01-22,0.11615136810913242,0.04999982865291239,0.0951421460159335,0.12258783732306258,0.16377591667143135,0.04999982865291239,0.1282353217466977,0.10736257849695093,0.11674534567805432,0.04999982865291239
2018-01-23,0.10625600231614882,0.049999777498354867,0.08828860946940459,0.1548742118891125,0.15430361095550288,0.049999777498354867,0.1269339378933076,0.11292409201601986,0.10642020296543903,0.049999777498354867
2018-01-24,0.11511577331674958,0.0579107083829516,0.08161814379256067,0.1356702299622655,0.14538705103988708,0.04999972514026135,0.13454628732898385,0.12480696995760648,0.10494538593847264,0.04999972514026135
2018-01-25,0.09858024102718306,0.054536084398667556,0.0798981392088232,0.10101107168485574,0.14265545146858757,0.04999969052555878,0.22154158402760674,0.11313888384978024,0.08863916328337815,0.04999969052555878
2018-01-26,0.07056573912293045,0.05509246129569749,0.06563854610872302,0.13688406978231277,0.15326849705881251,0.05509246129569749,0.2500002913940843,0.08186537855628434,0.07650009408976013,0.05509246129569749
2018-01-29,0.07389532572570112,0.06600667095775095,0.08389719507222794,0.07618233074842526,0.13330507667146022,0.06600667095775095,0.25000091591255297,0.10502440838877061,0.07967473460760909,0.06600667095775095
2018-01-30,0.07390237248495747,0.07244846675406948,0.0842902590602311,0.07244846675406948,0.08864543480477793,0.07244846675406948,0.25000032112819903,0.11815426171015658,0.09521348379539991,0.07244846675406948
2018-01-31,0.07978108350456697,0.08692000196553423,0.07564080758163477,0.07150536559118793,0.07151757193288899,0.07192222264473985,0.25000030763701586,0.13595700536331773,0.08525026818792579,0.07150536559118793
2018-02-01,0.061446033577750026,0.11664946415810538,0.07771668331872059,0.05106797650223204,0.06537038508551495,0.07258223803958581,0.2500009778213717,0.16937402385315345,0.08472424114133398,0.05106797650223204
2018-02-02,0.062238418891707684,0.13353346331685154,0.08398483473465973,0.05206712153351267,0.07234604002634222,0.05604319068469644,0.2500004731337911,0.18565221461141318,0.05206712153351267,0.05206712153351267
2018-02-05,0.05813029641717716,0.10384522594369458,0.1033127603113205,0.04999909854972504,0.05684122319886735,0.04999909854972504,0.2464798366762552,0.2313942632537851,0.04999909854972504,0.04999909854972504
2018-02-06,0.07211856130180831,0.09418148487855371,0.12338143941226237,0.0499994454842092,0.08059493402534358,0.0499994454842092,0.2391703066054845,0.19055549183971074,0.0499994454842092,0.0499994454842092
