Date,CRM_B0,CRM_B1,CRM_B2,VZ_B0,VZ_B1,VZ_B2,WMT_B0,WMT_B1,WMT_B2,INTC_B0,INTC_B1,INTC_B2,UNH_B0,UNH_B1,UNH_B2,MRK_B0,MRK_B1,MRK_B2,BA_B0,BA_B1,BA_B2,NKE_B0,NKE_B1,NKE_B2,CVX_B0,CVX_B1,CVX_B2,AMGN_B0,AMGN_B1,AMGN_B2
2015-01-14,0.27568917474188753,-0.05513543581914281,0.18569004134878286,0.13850535576834835,0.034976789497503234,0.02265684797064933,0.16957242255890917,0.1528027090002369,-0.13959722028486882,0.21059448047212376,-0.0651302623003069,0.17284400428535845,0.24034485215235843,0.1548272144890989,-0.3114463731931922,0.12845813539269463,0.052367615348618723,0.26367239789736086,0.1925477401716046,-0.050886033910885566,0.052121587549436056,0.2856481322508502,-0.017421370166968344,-0.30456161266681653,0.13504517212201422,0.12596360081263605,0.3573812648116546,0.08465981005130052,0.005233229630172985,0.7945095900898027
2015-01-15,0.23869329049074808,-0.00899158976866725,0.31380051004279425,0.08730609262857039,-0.0016445450502205088,0.2846699802724873,0.15933460853622666,0.1258017287158435,-0.09688559032046093,0.1393059201439498,-0.10133588251129425,0.5071469836513405,0.10541497664703714,0.07430350628235853,0.36630515579383627,0.09543992617629733,0.031120388266460422,0.4256707889799221,0.13697096732113265,-0.09516355657167108,0.33579499024411397,0.18652474704713207,-0.07164499275964253,0.19147274173741088,0.03214359408754641,0.0656140670484688,0.8757815082637793,0.12305943302983965,0.02735046322078912,0.607492756161138
2015-01-16,0.3170841074206435,0.05950179447798513,-0.09743942547420055,0.09920918173919455,0.028847009121294422,0.20921049385024795,0.15884842521671202,0.12497615421120539,-0.09750685622827995,0.16372863248509598,-0.08850640992495426,0.38391722533732237,0.12013327595191413,0.06294215235257243,0.3041551313468658,0.13774764112986707,0.06254812600175721,0.20389526823790768,0.15588213292574504,-0.09158617433728122,0.24749986115908243,0.2149601279983388,-0.07247080019202623,0.06187649577842335,0.12307979306488219,0.14676771575271894,0.3970628951337298,0.22095859197578055,0.16901352017535876,0.04341600146418673
2015-01-20,0.37830016224283997,0.019601720206849672,-0.3229329148639235,0.10886442155121485,0.012711141069225256,0.18691714369814202,0.14991448447545266,0.11348869795975713,-0.045872247848108276,0.18029412745662005,-0.08791098173491846,0.31179826193306537,0.10464479248553878,0.015812218052931284,0.41680671634282007,0.1399075721563076,0.07108744324978213,0.1844716890467736,0.1544383845616282,-0.09524959014764837,0.2515392586462397,0.23881386392523737,-0.06972944453417472,-0.04433525595512698,0.1384718763662673,0.08954406045611665,0.4046134215902538,0.2342480974927078,0.16023309987264395,-0.0067535697857232235
2015-01-21,0.4099848634216225,-0.011794908841665038,-0.42218504094649983,0.11333733234985503,0.008285273955290882,0.17132771459190016,0.16207968210913337,0.10592633737731381,-0.09130217735939637,0.21153150118804134,-0.09578870447548957,0.18383570657712672,0.17773365089360232,0.07394607855840045,0.06001490733256757,0.1529207027059383,0.036056728132258964,0.17464864557089688,0.16998890369673517,-0.0969554177557398,0.1848948480963283,0.2569146275021375,-0.0897759838615744,-0.10426055129311139,0.12479119080598507,0.07608511730752085,0.4844433134631985,0.24939020915154264,0.11848361318484553,-0.02996606576323119
2015-01-22,0.40715374897002965,-0.019008064974542695,-0.4069273408989176,0.1253421989138287,0.02116255916214824,0.10542205125672223,0.11396181058993227,0.07263166618198441,0.1662042485089464,0.22786080765196345,-0.10562928379817067,0.1178425127410718,0.18795445167237143,0.12993430674703146,-0.01670818511594659,0.1544147447291693,0.021807463765854473,0.18317663157125177,0.18567491925247767,-0.04429364832926674,0.058907565672275335,0.29187482817676863,-0.057137497068754844,-0.2800508758001081,0.1371764323518615,0.05171398884685807,0.44982460728322504,0.25325259831940833,0.10111816956144691,-0.03686003711779876
2015-01-23,0.2712921586399895,-0.1251860972574092,0.29598173902292435,0.14789019818279173,0.03027295293996108,0.004110698669978699,0.11466762797675559,0.051361684598293246,0.18819329412325045,0.28014065216541184,-0.12251819813930145,-0.101046269068259,0.24186075626857578,0.1538550615242842,-0.2682147917444028,0.14214899704535827,-0.00915040002908695,0.2745515613993262,0.20048131729477686,-0.032241968895205905,-0.05164820519661997,0.2704644082589791,-0.09200165654579265,-0.14756399783805613,0.16150002718550982,0.06399394286068141,0.33704356349776793,0.223420344504915,0.06195331030078796,0.138062977542262
2015-01-26,0.23234385622428938,-0.12915992570843426,0.4684820526951582,0.09638685282085893,-0.001664682816879537,0.2650129384851738,0.10078700041188239,0.039818521369385296,0.26171159238548847,0.2933603608404939,-0.09452903426165561,-0.18414443816686282,0.25225707346831033,0.15822097819119674,-0.31957801751450526,0.1272919277340038,-0.05443942899284714,0.38821302434315963,0.21328404429490078,-0.02833014835418025,-0.11310009902523477,0.26919623799526227,-0.09562191164714819,-0.13939732502088292,0.15119788143481216,0.05960145956057263,0.3920300489753844,0.14040259810005082,-0.0357085312559122,0.6079427798307753
2015-01-27,0.35245198804398964,-0.0023837114276385966,-0.18682391401417736,0.0839915058959112,0.0019617434938082297,0.31594761113156117,0.12482343814158856,0.0585236297949036,0.14227718756591345,0.34032708378212373,0.05293461595077474,-0.5078611898964052,0.26605257545543903,0.17737341299296736,-0.3952320700676136,0.12140143161331074,-0.05533224878700824,0.4120212135187529,0.23286881553232724,-0.009247883831953171,-0.2166537672876708,0.31078755642346284,-0.0450098642470904,-0.3678247615338864,0.15713057202312633,0.0473099123668109,0.3827751738323908,0.14762710714330834,-0.04068105981656652,0.5826994927730816
2015-01-28,0.3729522060473631,0.027699543362646885,-0.30349602860401537,0.061473698627910404,-0.008835452728184093,0.4232474324042516,0.13257239819934527,0.06368076559134594,0.10547741403327598,0.30996119358794677,0.03495025871164597,-0.3513495510130161,0.22623771574175486,0.17615773738779822,-0.21942072562951992,0.14498596111668094,-0.009936779326245938,0.25971233537694105,0.2809543569159885,0.1822394878725241,-0.5653824537938571,0.32169996220116626,-0.034206008969399224,-0.42358863674196295,0.20705430949677936,0.1522454652949834,0.07948221760827831,0.216514099668589,0.020972782810053044,0.22795955836303208
2015-01-29,0.39599004770282414,0.09121035667897652,-0.4774956189499509,0.08590684850366853,0.0014445189501762607,0.3010475423906898,0.10171780062387988,0.01617533420711658,0.2998344367598588,0.30905284376466785,0.05081116727837432,-0.3674754987976812,0.0927529223104381,0.10563999972207921,0.4383588607414833,0.15216932186729554,-0.0012751385715333767,0.21772806697708805,0.2950291073609008,0.2921814622885723,-0.6672388297169517,0.2831534542797608,-0.0376593390141897,-0.2490809113356197,0.1936489580891377,0.14526382194364082,0.14263649067215306,0.18848791454094574,0.045520188499486275,0.2640378810836432
2015-01-30,0.39812135622940376,0.09933299178104064,-0.48972434597867887,0.06832712647081698,0.004497135758452034,0.3624612056970382,0.14954272742578448,0.09998942716701156,0.01822213609827623,0.30472033489627737,0.08858389619727983,-0.3654571354030134,0.10266301691605104,0.16238565429704324,0.3470847752825247,0.17834972970138208,0.0746181871696584,0.034307420196437795,0.3027125154376003,0.3197018647749708,-0.7280993754080545,0.29229641355020397,0.021497912400801344,-0.3492271931574787,0.2069648309754153,0.13428261951123696,0.07717569591922181,0.20237756679123398,0.07268745758264525,0.18320382375924812
2015-02-02,0.38364716605499877,0.08722580833274834,-0.41062991920866154,0.15109013599262774,0.09405212133189585,-0.0729598177804666,0.16493501111196326,0.1085285895440953,-0.05876434972299973,0.35020861350701077,0.14062713157034976,-0.6308659810693648,0.1332762602262127,0.17071032183874846,0.20576170762039614,0.19391811657415767,0.06450962771987839,-0.02135602352007018,0.30053955241792,0.3068269219874974,-0.7051058185635514,0.2890782092787145,0.01672852346243414,-0.3330984941172505,0.23797432071758567,0.1867432851953274,-0.09413702386448441,0.20812540510740757,0.020162838137140895,0.22081694328477325
2015-02-03,0.3575957591163073,0.10004215681793734,-0.3187412042669149,0.14235876551563978,0.1084307744340655,-0.044424263246326416,0.1676547445045736,0.1126172068673433,-0.07509192202685155,0.2841998293908218,0.10757383675413285,-0.32726199883317947,0.13684690844247235,0.17244917026259793,0.1866003435103736,0.1983252381200949,0.06741429062173705,-0.04534292747691874,0.2711983459971183,0.28872795234877713,-0.5567602399673334,0.3016325033652157,0.03629054133807485,-0.40384391940162173,0.2694284856486044,0.23861537261120744,-0.2735076067956676,0.21018940680773565,0.023249150313519262,0.2005997421026917
2015-02-04,0.31528752068764454,0.07066966197952483,-0.10163363469966351,0.1340859198360246,0.10175882754083497,-0.0033688684476583268,0.16924956532096097,0.11364245930895546,-0.08426019014678976,0.27170348091638813,0.10705506667104044,-0.2822738376018354,0.1344735220559847,0.13602852721569011,0.23793785835207895,0.20724957438807726,0.130039292180402,-0.1332649552359283,0.22916470267006964,0.26604551307928065,-0.34988606136821404,0.30138397595092714,0.03159969346200068,-0.39576462304732546,0.19522897929645983,0.1697952066055087,0.11909957439737508,0.17883659182803524,0.003376516855160937,0.35955116733815623
2015-02-05,0.28728819408185585,0.04860254897216255,0.04536239399610826,0.13465620899334052,0.0984878672918345,-0.003612425198691452,0.16277073365955122,0.10266000063902034,-0.04657265274730298,0.2700278803582019,0.10151527903829881,-0.26568379845823364,0.1395719457371647,0.08123891029358335,0.28636331282892036,0.22277171463062928,0.09169758158107862,-0.15619568665655947,0.06934606754588278,0.1687665737229733,0.4524932171730673,0.28526560805454887,0.004434234796801486,-0.29028346158050283,0.17835936690273232,0.16177560916024122,0.2014804174028639,0.19657261747809646,-0.009780328901701373,0.30118680063437014
2015-02-06,0.19018827150929604,-0.007153034568954787,0.5260935100147074,0.11180326815360271,0.1241310784195697,0.09760351254683741,0.042112526448179505,0.01189155004551898,0.5812115183292536,0.21301275551940255,0.06270863322631506,0.032699102004414206,0.05491746774440729,0.04580453469722702,0.6882626978880365,0.20206276583522179,0.06228811957785512,-0.031929417082689794,0.02160773569406322,0.14250652181053647,0.688861866091618,0.2516191823914166,-0.0166731575263539,-0.11378261373674001,0.16825790436038632,0.14586457242983125,0.26258989966927765,0.17200785548234565,-0.05692691249763999,0.4626568528222374
2015-02-09,0.26626652877316775,0.01300683171211003,0.16810847009273877,0.12328637094740863,0.11984446818742031,0.05352514005909944,0.111879505806058,0.04726789270599991,0.24709477069282118,0.20380321121551775,0.040695827932462764,0.10097136352022591,0.09097403131251948,0.019843456878196615,0.5655438120819694,0.19095741277630643,0.03612175299193705,0.045348333462192844,0.02888300307983126,0.14187922465480265,0.6567032784612719,0.27009168623096064,-0.03105412553830604,-0.17771290664933667,0.14768810091395798,0.11068273109307125,0.38234628925728076,0.17785658498091633,-0.0554704365544861,0.4345804647546687
2015-02-10,0.23955601437087828,-0.019980733762559367,0.32671534268468566,0.13977557904851784,0.09098774484248044,0.002607088772548535,0.12825912768037712,0.0690276873607005,0.15518763955844583,0.23623464776411165,0.05290339845742805,-0.0372610326265093,0.1355014907612164,0.0722765257271683,0.31176466352760746,0.2094348629085421,0.0503189256673355,-0.05597248683961892,0.024098452875764655,0.12812666379878906,0.6941024955630376,0.26664379585463277,-0.016084328851075115,-0.1728160742125746,0.08191712717245196,0.06299314401235992,0.7231280146552311,0.21767895338251683,0.003923678664109032,0.2018373656915245
2015-02-11,0.22927241453717462,-0.03490080340403124,0.3753626422845487,0.13888179719042437,0.07866096001191676,0.019742789546726567,0.14019695804167295,0.07615177744470092,0.0990682023266805,0.23855978118044685,0.049642319111823555,-0.044510401111247246,0.14498017743080988,0.06380807039757187,0.27823721900538173,0.12274426046248915,-0.002407968820163736,0.3805078331486727,0.04839597863771777,0.07528870602236529,0.6435900151189544,0.2746179478941478,-0.004648700214197309,-0.2160969030265124,0.07025166971526987,-0.01892360470915167,0.8735590920347999,0.21815431769296617,-0.01875602371631709,0.22168704483606255
2015-02-12,0.3023760471664385,0.05100850312473826,-0.008157427702043953,0.14846204309238026,0.09195106280253758,-0.036384876957015234,0.13506349726607988,0.06703360073815512,0.13242006679804566,0.23639591122210685,0.07177639254787066,-0.0626382690537799,0.14147633691516348,0.06232593411184768,0.29262487913149465,0.12110384844111316,-0.0056808622869742925,0.3886931606776945,0.04039974585764343,-0.037316694957261275,0.8198432846100325,0.27171222696653796,-0.013232929529335809,-0.19096624961873115,0.10306453379279354,-0.008375676968920984,0.7270291781794711,0.21009605776116733,-0.029606982600422188,0.2692558559980192
2015-02-13,0.3084260052106365,0.028226285252518357,0.00694088421595246,0.0788255469610129,0.043296654972680926,0.31991305841354795,0.15836701754723545,0.006549038949630076,0.1070844358959089,0.20129529496089446,0.008709260647350014,0.1686209112203252,0.13090722481608685,0.017684287396868288,0.39523614193471746,0.12392660169557732,-0.037154053211365536,0.4074487331106188,0.060497770460374606,-0.056132448245262985,0.7514139122553408,0.25656119388970267,-0.05330432567502458,-0.07700515701806677,0.12161509118852479,-0.007109689839686859,0.6486698438936854,0.1814184926424299,-0.06348473680034018,0.4247270577482524
2015-02-17,0.30500785311964385,0.005739181536717707,0.04966780134510515,0.07615944528315374,0.027297620959243932,0.35102413985342584,0.13958355334862313,-0.005129940063136671,0.17580016362454873,0.16199338441261668,-0.01521419680143338,0.369321127715083,0.10925044394198742,0.0011641829743299773,0.5077771765129429,0.11158950435906664,-0.05607350930508277,0.4820979803398417,0.05062884614473793,-0.061506627198754646,0.7957048832551102,0.25383103861043876,-0.05832323377424372,-0.05979689888160531,0.14004050152969724,-0.02258873765046553,0.5868705825796017,0.17206991164189564,-0.08785987144790255,0.4886326771271356
2015-02-18,0.31835309126903427,-0.008318973160266323,0.0049637956762425915,0.06689639951928128,0.0062928932098188905,0.4171120326513984,0.10159104384951517,-0.029413208868456824,0.3671705903742063,0.17847243627639517,0.004721804811968722,0.27688183967052643,0.05946058943295597,-0.03600189433017176,0.7601068784529884,0.0965851257266249,-0.08221687287321651,0.5768003837379085,0.0533157532884044,-0.0591283976674296,0.7788162073809176,0.25284055424010243,-0.04475073993538898,-0.06858645961052588,0.17832145157964505,-0.012644801833177864,0.4177509931234082,0.15899837958621063,-0.14818926215233752,0.6143466233526578
2015-02-19,0.34551456548339143,-0.012150556470970467,-0.1289305451559186,0.045071509457218766,-0.010844331931231696,0.5284341292322039,0.1628272726751157,0.07195161385891194,0.01633858621101633,0.17959876719479617,0.000511704131211593,0.2735110058313944,0.050578483178815796,-0.04864288761349694,0.8038463302878277,0.12525447124343966,-0.12165580698314067,0.5048327549170939,0.07485141082785991,-0.034785081046838584,0.6612222423583037,0.21532472827824026,-0.07285941876434684,0.12527142695545962,0.21089350418227504,0.012995556562391862,0.24314296668272467,0.1667017899772819,-0.15339114672012352,0.5827015988594051
2015-02-20,0.29608815404946814,-0.048466515154199453,0.12283978471295415,0.05165618052801612,-0.009118472822892288,0.49634906452211736,0.1804856964548543,0.08244516295953479,-0.07327045240926537,0.1643552084581982,-0.01726580257077222,0.35594718048357177,0.1448636795672429,-0.004758399236418141,0.34679349593117614,0.12712493503576017,-0.12577825209300822,0.4956807956898092,0.101580315490359,0.02056403352142828,0.4937466457952014,0.22576987410276952,-0.06689204637521275,0.07140306450440728,0.19279241890628904,-0.011924375738931365,0.3467167075464726,0.1755440644773064,-0.15429157921508896,0.5385987940590052
2015-02-23,0.2863930085747984,-0.02770700021328285,0.14206530264332326,0.057162184597995144,-0.06404242656912125,0.5415082510174861,0.19305111617412232,0.07716561711771096,-0.1251745162545839,0.1922526717060019,-0.0009040161620042038,0.21897238783692669,0.19589335148028314,0.02145227036350657,0.11740249957855532,0.13014141941309948,-0.13041125681417806,0.48584315464633726,0.17248826294909061,0.10645079430939294,0.10210850703088337,0.24602797203917998,-0.09826588005672207,0.017467572730316423,0.1476434448910813,-0.046571168673498045,0.5747838701352883,0.17705606296406504,-0.1771719632638165,0.5604235001846221
2015-02-24,0.2494563582545158,-0.0076023750143515275,0.22285497360535703,0.09223608444385435,-0.045757752050240665,0.36884199753898483,0.19531129473503395,0.06801939457682325,-0.12547706280598894,0.2152101772919093,0.02200291014594417,0.07679171077831987,0.22405664854045865,0.027160682320042474,-0.007570694548030045,0.13255609806634097,-0.13510145686842376,0.48023838694741916,0.1781464641102827,0.10560168891365486,0.0785257739579215,0.2374021695834697,-0.1098474629184105,0.06815586019247569,0.16262560095703096,-0.051053565301255203,0.5143623983238554,0.21760105542591046,-0.16776448742176683,0.3688300695662672
2015-02-25,0.25175585396780287,-0.009269672068212302,0.2179481756694275,0.08561800342884199,-0.05614098136852844,0.4087003197082385,0.19294553221467853,0.05640997611648299,-0.09519006063203811,0.2178632444419955,0.01310430442804246,0.07958245060376196,0.2438863549352412,0.04412198864682584,-0.10776601361705183,0.14693661102352493,-0.1491662186934155,0.4268998247097816,0.18473602112773999,0.11840752791037429,0.036786639654101526,0.21725318113744016,-0.11620887190160936,0.16898118235010934,0.16930216178760255,-0.05607934480352943,0.48858514681074144,0.2275198390096204,-0.20372738169580776,0.35688234885360975
2015-02-26,0.46914744971148925,0.41781401371372323,-0.9998808352336749,0.0928310366441533,-0.06510134865682592,0.3859092321374925,0.11071035804047101,0.007580914363035801,0.3173003091503224,0.2572991322020147,-0.01598347939616826,-0.05978810773415389,0.253465618395448,0.044188289905744894,-0.14938917954864905,0.1336672177832961,-0.1422944623689522,0.47588275117632184,0.17282284939989603,0.11350987843917396,0.09536369189861058,0.22129902577234054,-0.1532682815877164,0.1972917035188232,0.14713932753557385,-0.057580747989442335,0.5890573023347753,0.229409472362231,-0.20276797209232353,0.3416874691733727
2015-02-27,0.49913275094811993,0.424423509428581,-1.1360456480193755,0.0955943419133696,-0.0701928932888525,0.37983283536062556,0.097141679945302,-0.0007347227127437193,0.38498980210435435,0.25279166242302586,-0.0283146961874351,-0.021750678472376703,0.23612077341388302,0.02811524787290344,-0.05781908774784653,0.1591628834012355,-0.13197608443305126,0.3542221417914367,0.09764116516717615,0.02017013538126765,0.5315113969922796,0.22230153195875377,-0.15901111045962818,0.19869161568662289,0.18115656718703474,-0.11113194356492544,0.5053348717082863,0.25599291195852397,-0.20895933209580667,0.23061544428186215
2015-03-02,0.4881502451188398,0.4266756608417914,-1.0920124097620867,0.08611292554935156,-0.07801947210613652,0.4270903447697949,0.09672491329332711,-0.005995169355342495,0.39288641699404536,0.2728205180655027,0.01632143860209833,-0.1489918673642083,0.13363639535031066,-0.03198725132915798,0.4569709569787589,0.1628104508297474,-0.1360257620764018,0.3422870862457482,0.19165486586652272,-0.004934223704290124,0.16004416551527698,0.23232168707061127,-0.14775539660731593,0.14802141980828648,0.18319904773703816,-0.13529184580731948,0.5281460558384221,0.27163469980119914,-0.1929119170516615,0.14464549428782625
2015-03-03,0.510174688430459,0.4366983082859274,-1.1922041274700634,0.06766398160600354,-0.09516045990999575,0.5241095580066674,0.12484665957389844,-0.023423459104079464,0.28087707271655965,0.2742165589659954,-0.027222498629418026,-0.10590864572411245,0.16161160153701354,-0.03348220415157881,0.34332926622898824,0.19072418678893763,-0.15394437582082732,0.24113743850878472,0.2118808631171808,-0.004459524681514135,0.07314131450133665,0.28475132731411174,-0.1419242072907935,-0.08789050940109512,0.1796916942289706,-0.1318499769563909,0.514461633767354,0.2969217391529099,-0.2089739780975269,0.05268217337102272
2015-03-04,0.5302379042615527,0.4842509612101798,-1.3193270285484084,0.11974543099518282,-0.08072521759890414,0.28130068818169585,0.11949747843822904,-0.03031128237012963,0.3117752223420761,0.26771019466920376,-0.046032333711029993,-0.056988843427606045,0.16915017032133078,-0.03282180167549667,0.30793654785786484,0.20341678030813953,-0.15067561553688497,0.1813902488999097,0.20802074476222307,-4.9518786928034206e-05,0.08047466561322585,0.2802116560956114,-0.14831596899394284,-0.0636822246465749,0.1854712137265536,-0.17016108202290253,0.5266633075733183,0.2962424839883725,-0.21212215771153628,0.05776844097773099
2015-03-05,0.11736189362684393,0.25016714859717243,0.7429996609989142,0.12442284054936999,-0.08938444301059228,0.26660384760041045,0.14538180094941702,-0.04872677475900698,0.23080072098181173,0.26909451522621824,-0.036715030185087455,-0.07304503322990269,0.17423409170919554,-0.028823993382753484,0.28161097456675127,0.18229584008756075,-0.16628362567218216,0.2894002121226932,0.19740858907289724,-0.014667760622072737,0.14431737595002617,0.28989486288587346,-0.14846733130881182,-0.10510723533830184,0.19543303570252282,-0.22577737065710737,0.5464180620372712,0.2944150413362641,-0.21355715789758117,0.06429528846155291
2015-03-06,0.11497255016119876,0.2546886241428906,0.7510694570151548,0.13202296891471935,-0.06338988527839003,0.20733153899823759,0.15545864469296386,-0.040850319060656906,0.1806003287435041,0.27291173708368305,-0.023598435189296232,-0.10079481277833201,0.20016268672571497,-0.008553881538753335,0.15252678711477874,0.24916076206710192,-0.14415024141486543,-0.01922597832767506,0.20319681838749268,-0.04122313680664143,0.1566347297013116,0.3142035661052226,-0.1113645676383587,-0.25131828629840275,0.22076853458146264,-0.22500725721936624,0.4273653804838939,0.3365343554491444,-0.10424641262522717,-0.22826229788281868
2015-03-09,0.1600644432774442,0.27511455759185915,0.5326385771813619,0.1300016860325864,-0.06587415866373943,0.21797233296325502,0.15998862310453132,-0.03940944170114695,0.1571087845581375,0.20490132644302597,-0.06847690525705494,0.24946465578675212,0.22133159545314102,-0.02174505310282835,0.08432772672022035,0.2768434518400641,-0.13347771890401247,-0.16905785118522482,0.18121536237087094,-0.06909813537613393,0.28483550305386635,0.2813930930290366,-0.1239836645936,-0.10133328296114247,0.23919236344309386,-0.21313844355970119,0.33217963125268785,0.3316292294584358,-0.12565069838702275,-0.19029158813419086
