Date,AMGN_vol_5,BA_vol_5,CRM_vol_5,CVX_vol_5,INTC_vol_5,MRK_vol_5,NKE_vol_5,UNH_vol_5,VZ_vol_5,WMT_vol_5,AMGN_vol_10,BA_vol_10,CRM_vol_10,CVX_vol_10,INTC_vol_10,MRK_vol_10,NKE_vol_10,UNH_vol_10,VZ_vol_10,WMT_vol_10,AMGN_vol_21,BA_vol_21,CRM_vol_21,CVX_vol_21,INTC_vol_21,MRK_vol_21,NKE_vol_21,UNH_vol_21,VZ_vol_21,WMT_vol_21,AMGN_vol_42,BA_vol_42,CRM_vol_42,CVX_vol_42,INTC_vol_42,MRK_vol_42,NKE_vol_42,UNH_vol_42,VZ_vol_42,WMT_vol_42,AMGN_vol_63,BA_vol_63,CRM_vol_63,CVX_vol_63,INTC_vol_63,MRK_vol_63,NKE_vol_63,UNH_vol_63,VZ_vol_63,WMT_vol_63,AMGN_vol_126,BA_vol_126,CRM_vol_126,CVX_vol_126,INTC_vol_126,MRK_vol_126,NKE_vol_126,UNH_vol_126,VZ_vol_126,WMT_vol_126
2023-05-26,0.14811226018107018,0.22097862569329618,0.2530176295447748,0.3022605479280737,0.6802500640235818,0.09658273239327383,0.2568711566678524,0.08989168134480983,0.23893722938713446,0.07745274122841252,0.14790927281046728,0.231011711886447,0.2294816162175154,0.25382749469807975,0.5224678261804443,0.12553156920445935,0.28884934441776655,0.1337594376326452,0.20278294454303708,0.12294262717389738,0.1737784317878303,0.20536315283406423,0.2221015387870279,0.2620808876453868,0.44383697307604447,0.1243047382372644,0.2549873325658441,0.11780804769512561,0.18742873477537667,0.10568442625146733,0.1710567220482102,0.2358155922018426,0.21912924791310512,0.23357938332054995,0.3929552670644533,0.16157122300239388,0.24493234857568988,0.21823867413213768,0.2230860545982334,0.11124488634530236,0.1937222060317182,0.271427193836743,0.31478679008804966,0.23975130393817645,0.38351958250988993,0.20295371381210173,0.2538668397300294,0.2016354413230916,0.20294487123955987,0.11560910038516692,0.1811270808109659,0.29535849875728987,0.35873547913968806,0.2533743501597536,0.37003786130938676,0.19467151606785588,0.29663381785203874,0.21431798853274678,0.20315343872005298,0.14545980772141132
2023-05-30,0.16794724334076064,0.22553045364999466,0.2580736862267499,0.27119361986637786,0.7325312592084819,0.11824102308999578,0.07845207454818988,0.09121370213805029,0.23862561226168616,0.06876252328125111,0.15758861373878985,0.22696376123221906,0.2341878602788309,0.25395795394504866,0.530067102981847,0.13921898674297567,0.28572916669630066,0.1285332565199475,0.18539536217784114,0.12177052054146957,0.1784448922929264,0.20584671505514526,0.22395611693703762,0.25784869410949984,0.43752965135000016,0.13419296176111092,0.24868116761840914,0.11711799969866456,0.18635994824852672,0.10564896871821533,0.16974493612910208,0.2333184855373655,0.21610275598217085,0.23283131621041325,0.3576971512689772,0.16697570966027764,0.23783059209081794,0.21595984034030574,0.2202669934796413,0.11107563881749496,0.19316156600901746,0.271409709215746,0.3155897289679628,0.23879257965995968,0.3885102100380757,0.1973636277391865,0.2542211536658293,0.19933564885119184,0.20296428266310027,0.1154580029911985,0.1815527756863384,0.2942154739484784,0.3591542638561318,0.2534615723429141,0.3727264014416415,0.19607849757193668,0.29678330610650183,0.21320484851188432,0.20312852837642442,0.14535271292399052
2023-05-31,0.1945344299416079,0.18271490982652033,0.13285288566779524,0.13758794549275097,0.7654112961159568,0.18727603394208922,0.07429070617564719,0.13930386481825394,0.2963092243104403,0.09459161575235178,0.13521447900388106,0.21994793247393793,0.2428401966996929,0.23835212651557072,0.5636286074242193,0.16486065710176495,0.27052917078131217,0.12984965493790582,0.20655366650662083,0.11598887725095958,0.18458809648354801,0.20040250083565436,0.22849741337976906,0.2611036737845921,0.45973504986716346,0.1383893168138917,0.24039716976912803,0.12723760029877992,0.20667914819957275,0.10669811977090674,0.17191297657396784,0.2306674146544052,0.22033894869780302,0.2343642818991768,0.37408810804188064,0.16760181739694396,0.23884272720096777,0.21831903451463708,0.22663024859609507,0.10925875948181059,0.1899960827535292,0.2699774294828493,0.3151093425761264,0.24022202260010378,0.3976756950963977,0.19842942221240092,0.25504073663044124,0.2015716228523132,0.20626160549215725,0.11198906295152326,0.1822652795796628,0.2891235764166173,0.3600115334541333,0.2511975466112876,0.3773220750476096,0.19633001031590233,0.296960065979205,0.21401386482395066,0.2034220717333675,0.14551750964119528
2023-06-01,0.26492066374753076,0.05959243923756503,0.4762927065932188,0.17874401376750504,0.7484433339503658,0.19246487563898598,0.0939957654261547,0.15542642631962061,0.29150460416233415,0.09816831411808424,0.19195305233562762,0.17019962730529875,0.35964813853895483,0.23191195628144945,0.5616667834565678,0.1671256600863931,0.25904185693803966,0.1351393113193381,0.2059269911773417,0.11941234848885718,0.2034649352780826,0.2031790556007386,0.2824547073287877,0.2224612782991865,0.45634756063871024,0.12900768886708722,0.24086534628936335,0.1350231197630158,0.1894209795844103,0.10793721472753515,0.1843487201292197,0.2317463558588484,0.2509044539666517,0.23563768273906296,0.3719228924855593,0.16763732548725427,0.23290574914621634,0.22009199656085193,0.2260915550384335,0.10551232442986051,0.1980738613223446,0.26551253020683085,0.25455872502011856,0.2411253358297824,0.3937355076694496,0.19852095957655488,0.2556398300089199,0.20292430052652993,0.20623721346582322,0.11208308844985262,0.18637433010186905,0.2882179401585906,0.36648572506647564,0.2506807481030042,0.3775573118716399,0.19637430708227255,0.297272443585363,0.21461931592083197,0.20341953986442288,0.1455476966738839
2023-06-02,0.28853773984688924,0.13308653829512246,0.4767309488738297,0.26399521813551874,0.445460302180959,0.2203092207800004,0.3785060720901058,0.11806805462558653,0.30865348601729153,0.07047705510249559,0.2229108539854297,0.211534797530354,0.34698520120032467,0.2710035361623197,0.5503307014678652,0.18738659183691003,0.3558603852963399,0.1208203151935679,0.25862154830173456,0.10882485530364777,0.19624272879736848,0.2143531458041594,0.2801079733572227,0.2328043719379541,0.4461149782392881,0.14090107772330596,0.3013485132367681,0.13774543667984915,0.21144222970938467,0.11337782978217002,0.18798169287479502,0.237828161910954,0.24677259858481754,0.22220176920493195,0.3718087132813257,0.16180238247708725,0.25904097465238474,0.19314945983296833,0.23681051368946213,0.10610113164689945,0.20162381934788798,0.26615250368771526,0.2545064616276102,0.2453964120734807,0.3936614941010641,0.20031690425524365,0.2689955728187292,0.20419141925852743,0.21561166612290003,0.11340475956440424,0.18678807304061376,0.2890169109574409,0.3588383417868073,0.25301573904932195,0.3735253222779689,0.19670497285380847,0.2999650364561499,0.20873790026359582,0.20699943872828191,0.14611154531419338
2023-06-05,0.3089722891182114,0.26988801341342455,0.43920295394930287,0.2664106963904358,0.5921277209624983,0.19619472656719214,0.42003315534744345,0.145291122745091,0.30316630229607594,0.07083799852134752,0.24446140415919276,0.23942853627944993,0.3481587270380533,0.27005150509500137,0.6097854637406738,0.17441987360872524,0.33745699168878796,0.12342388641678695,0.2584030823401024,0.1044939320864802,0.20246522138270415,0.21709393838043003,0.28779970293787793,0.23303303892213917,0.4687819250730933,0.1420800845662742,0.3011428633704029,0.13705194694583253,0.2066899487744512,0.11544514044453136,0.19066654010668732,0.24297781414246927,0.2501751023522638,0.22215040550979157,0.3881732900292054,0.16213786403659297,0.259609031501773,0.19322224393859472,0.23437490333084604,0.10422003668928316,0.20489501526453952,0.2679570266082207,0.2547157764373464,0.24498459019895324,0.40467666219502313,0.18526445913249642,0.27258140030801775,0.20415583071418822,0.21563223520911412,0.11391751477536871,0.1887796041901419,0.28960328096037247,0.33685550871312603,0.25302495930939567,0.37943523143665653,0.19677579131289846,0.3013254193376642,0.20693605903414533,0.20576118692525186,0.14614284326501992
2023-06-06,0.3116870447304889,0.28324163567779054,0.4343563042084164,0.25695865096995374,0.6000569671222427,0.2679971269477972,0.42525848537246674,0.2469505646371134,0.31154274510367036,0.05683503606709904,0.24398455583686737,0.2433662799667831,0.3555393943236743,0.24998814486970947,0.6350843613523506,0.2160574426893505,0.2938387738514698,0.1779487931798115,0.26472827862662895,0.09248064972968016,0.18680689416450708,0.21926468259826687,0.27851548267537035,0.2148204079844131,0.48647413318279237,0.16710527279978415,0.28663009580767135,0.1491712388418659,0.20171609817575584,0.11091782578281553,0.17942989301775283,0.23944432075604877,0.25046339582526556,0.2216982169303283,0.3991322777649391,0.16255145693995948,0.25705917320422633,0.18351686173240184,0.23289533013854355,0.09624695875454076,0.19760273441042372,0.26560758138091206,0.2556577941704068,0.24380605912159434,0.40816873721987657,0.19362557368533526,0.27347191302251295,0.20676057524817548,0.21602249575799917,0.11168669895961786,0.1887853851543603,0.28468141672465336,0.33607022602112974,0.2528656147680334,0.3822771647329581,0.20073631695846314,0.30105971190823017,0.20902996468238297,0.2059800053819644,0.14613742204313382
2023-06-07,0.30507528265890244,0.3168016317986792,0.399776087689128,0.22277776528724985,0.4885841964679394,0.2673128110945951,0.41364895310286937,0.23666349757543584,0.29197755186962726,0.061692148848154105,0.24346663214015357,0.245040144855983,0.38825283133830263,0.2416705010885559,0.6161133515129574,0.2181277152056929,0.29409019500866695,0.1884438546003456,0.2775441556417111,0.09128006197089737,0.18600284461009745,0.2279418353329778,0.3074774772008288,0.23309580125424875,0.48701980669789746,0.16679823948672742,0.2902387093750785,0.15339435405007654,0.21312943867464493,0.1083977509026099,0.17946378143372807,0.24517222437255407,0.2627594511585011,0.22969114285818693,0.40013843520870174,0.16499055872514745,0.2584835677258144,0.18403830526862505,0.23739989399240616,0.09450748919485696,0.1975970314564975,0.26918033219093307,0.2657064099641883,0.249093424952117,0.4073941204039285,0.18744782607248683,0.27412674263092607,0.20756212671316,0.21793020434223997,0.10997859405220416,0.18880660851780054,0.28582076215193586,0.3208791778860161,0.25332661058747064,0.3823195449681214,0.20156492653509028,0.29953813730070544,0.20954823620893395,0.20309853261775093,0.1454255045583808
2023-06-08,0.16739183448815953,0.35706484338627337,0.34294937143289694,0.24958677682521388,0.49523463575943316,0.2974234036911081,0.3946247363475494,0.2521921477582899,0.2946915179677539,0.09397288396850648,0.2334149128164191,0.24147886333819918,0.3954289441572907,0.2431979245400347,0.6038844909083213,0.23814682618676578,0.29590871915916167,0.20515116184364932,0.27641908913378627,0.10633702228095723,0.18592021669975425,0.2347640765364294,0.30865748856718467,0.23326292158769749,0.4827858043243843,0.17941467587270293,0.28936974460308995,0.16444956384632575,0.21452834840449073,0.12037343256389037,0.17870452509372745,0.2548910702867335,0.26527228017036936,0.22947993016886467,0.40207001005293486,0.1696700328990443,0.2554167172352524,0.18879064303828125,0.23810224439380406,0.10072384996125806,0.19630841460572432,0.2682696156040582,0.262666580407006,0.2472925608735872,0.40733194759858443,0.18949421380221715,0.2727695484613075,0.20845137507284292,0.2118123740700495,0.11168116110696008,0.18872804813102156,0.2833580668526371,0.3213435110022322,0.25075453817628596,0.38190386713797775,0.20227009266115134,0.29896484377404287,0.21063919406845621,0.20310583741977167,0.14587086929798113
2023-06-09,0.15767786643722168,0.3344164361598993,0.4074569577738134,0.20185614904452803,0.5135781078222355,0.2712103583381685,0.21900289675413515,0.23735150090257917,0.11551630827198063,0.08974103974110068,0.21920781031989695,0.24984530667078927,0.4181439836975964,0.22174498185530994,0.504511329740559,0.23492031197678975,0.2942957583446336,0.2006560300763824,0.22626960991345316,0.077982045301331,0.18729658390378728,0.23411229044018406,0.3162055082543968,0.2284933122342418,0.48622129711624046,0.17919393321911617,0.2891257966502489,0.16614982505679693,0.21441402121877626,0.12188988542194622,0.1789119734737486,0.25459531429042237,0.2691656149894324,0.22889964756078557,0.40354110232078527,0.1699471042325822,0.2527976550029819,0.18735296415300864,0.23794391627292438,0.10131882924061178,0.19616152181548085,0.2679778708109948,0.25796571234968835,0.24711074693170504,0.40543511412479616,0.18958977762638413,0.2727690108056709,0.20826290635765154,0.21169186244509336,0.11180438573891692,0.18840563940924202,0.2829018782996665,0.3211140498272223,0.25072133334356833,0.38230470412555073,0.20178508135241702,0.2989483959663215,0.21065758376254226,0.20282234934455176,0.1458939174306118
2023-06-12,0.05785565626161892,0.25722386234121436,0.3908467416858395,0.21659567528981058,0.4155016003818357,0.2611101148423043,0.13157942846750997,0.23733171508171635,0.0901042958366782,0.08974893479201337,0.22164827269707224,0.2551465046097879,0.3989093144679369,0.22893430653665658,0.4974252435750832,0.2317068930796336,0.2988441378777057,0.2004281499413838,0.2258537233800409,0.07677381058480948,0.18688985553433746,0.24028720617745136,0.31650584619991157,0.23042179213876568,0.4948886072419005,0.1799351867673789,0.29423707520164566,0.16602762059356696,0.21560012465270675,0.12332798320302071,0.17873578225402562,0.2587258056917201,0.2701779437202034,0.2294808500972894,0.42410185963108976,0.16835854839320413,0.2542266620721822,0.18731336773805493,0.23826294669146447,0.1014221894308192,0.19056437409387703,0.2704642692340505,0.2580923192763923,0.24758419202405915,0.41743781540333746,0.18643908487313227,0.2734938671323557,0.20798075016789133,0.21173177362788112,0.11217970121021875,0.18850067287824837,0.2834298817241716,0.321391206611878,0.25088684186211235,0.38951275901021665,0.20185910731524467,0.29662815281174787,0.2101909107082003,0.20288726253552097,0.1461535743394344
2023-06-13,0.1896351211028965,0.24891512667361482,0.4139158945862202,0.21944986152659612,0.39600856669246653,0.17413602523611746,0.1199651218410147,0.1684539259901651,0.11523437628377436,0.07370623197523823,0.24366982545908658,0.2642158828654983,0.4003139099888269,0.2252761200843186,0.489424524701354,0.2134725754000737,0.2947068077427988,0.19977467103235105,0.22634166923605142,0.06474177533019769,0.2036488747883714,0.2401181342747977,0.3260354867854056,0.23152015636241563,0.49883931309332613,0.1805742227038233,0.2923980534211336,0.16542927456666798,0.21545966350633303,0.1259584211387434,0.18650391449433268,0.25888921833993467,0.2737267929239305,0.22760216918993384,0.428203484424054,0.16311081902969446,0.2461594340270147,0.18529663517045405,0.23790479803415712,0.10282957099350828,0.19441130080605018,0.2683728181807407,0.2511718844111733,0.2466865452736224,0.41365946341488097,0.18287416430962328,0.2706127950405031,0.20809213319909803,0.21097316534292135,0.11258489951173903,0.1885563610412834,0.2836010714321403,0.3234793575191688,0.24700351025099157,0.3907683311673619,0.20006055101614648,0.29560231094387385,0.20908458452189962,0.20261760739522697,0.14247985148964623
2023-06-14,0.18959960221515765,0.29584064385526665,0.3145746006447526,0.10942316271484978,0.4371390138673262,0.14581225252291338,0.4108412021722323,0.5183688052217802,0.0652300382154717,0.05390761282832439,0.2394831267256974,0.2891859333838057,0.37816318331294013,0.20934814314989042,0.4911532273034968,0.20678840490619915,0.3923317680589667,0.3848369963323174,0.20334826605260833,0.0674916064411826,0.203373047870749,0.24909755643939704,0.32534998204582244,0.23384658137329842,0.5133790921073134,0.18034033334689292,0.36061856706608314,0.2820436629687702,0.2059688877565811,0.12598157875001037,0.18660596840927918,0.21868628988648223,0.2737026572612778,0.2280862793374594,0.44251799935754954,0.16343334544781246,0.28585085818614353,0.2355616964925132,0.2390319202387305,0.10327263528264702,0.19057655147758784,0.2542343482448971,0.2511389072201487,0.2305667881043942,0.42280315858188544,0.18288121151256756,0.29341315488592007,0.24752522279271902,0.21123354041087805,0.1122645781735734,0.18846299659643703,0.28019914395456547,0.3230760114157149,0.24683385406168945,0.3957687847543796,0.20021009209361412,0.30399219747002143,0.22784246221352117,0.20178622837545435,0.14083695037021304
