,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-01-02,0.13632442351337756,0.09453454189389511,0.06929666799553859,0.14890384425874822,0.10578921854274019,0.0810480219017557,0.0829154734376027,0.06966539177805871,0.11405544337619249,0.0974669733020906
2018-01-03,0.12044850918370319,0.09594567598410274,0.08452359058132261,0.12736820540526014,0.1077876223405293,0.09402864116962267,0.08664458094682823,0.08321959657841464,0.11264631295776391,0.08738726485245259
2018-01-04,0.12232513217807019,0.0898504346023984,0.09565167511051725,0.09647637425184974,0.1107346269152442,0.10082265593209508,0.08207074533577424,0.08832277165447822,0.1310566807347182,0.0826889032848544
2018-01-05,0.11874565117998011,0.08787483663328019,0.09740651283377429,0.10126543814263021,0.11024700742113856,0.08908080981389466,0.0775165156995629,0.1000489659252206,0.13004053410807923,0.08777372824243915
2018-01-08,0.12885094788072024,0.0910341721735032,0.10094457847178917,0.0977668776136724,0.11162443323374861,0.08766845454665544,0.06524234058338636,0.10010887672460235,0.120668220889204,0.0960910978827182
2018-01-09,0.14802160111142074,0.08210504783704922,0.10443711711449018,0.09500200117860384,0.09609000035535634,0.07782294419745661,0.06081988303134791,0.1229067635657479,0.11815426928845414,0.09464037232007315
2018-01-10,0.1416214854276044,0.08708586115843929,0.09080353492593733,0.10518166814096944,0.09172699873170395,0.07300911618317833,0.05733079988609032,0.10805325281908232,0.1495947973139719,0.09559248541302287
2018-01-11,0.12369530767715807,0.10360385483045965,0.0852226364023076,0.1301773341291979,0.08830052508144016,0.07085302546276609,0.05502884869581247,0.10443001854489588,0.14239905010903506,0.0962893990669271
2018-01-12,0.12787536169932653,0.0988041295998761,0.08980149823889974,0.10434446250752354,0.09702031823916031,0.07524765915415846,0.08423197372466251,0.10872771390160756,0.11619037125381707,0.09775651168096826
2018-01-16,0.12625242952585614,0.09048728313233106,0.09155006693804767,0.1079361569752655,0.11013264637678041,0.07326556840937755,0.08644538637938022,0.10386764579242137,0.11497547660820781,0.09508733986233237
2018-01-17,0.13223679674226768,0.09423474025316718,0.10277186843455853,0.1100442266485969,0.11731508194998255,0.06964234831877036,0.08488512914052707,0.08400110533369157,0.10642232389856078,0.09844637927987748
2018-01-18,0.1227173365825505,0.0898223494625413,0.09949346054173802,0.11079669612613707,0.12501283802326946,0.06900914059152184,0.09045662314714005,0.08495305316322067,0.11192724896466735,0.09581125339721379
2018-01-19,0.11670200388891519,0.08154925213144211,0.0999925353946405,0.14840921196015536,0.14369001151058158,0.05784882467978852,0.0727137965637894,0.07899492153141262,0.11047028548076514,0.08962915685850958
2018-01-22,0.1212804610626213,0.08377966010569894,0.07072094488514155,0.1397627193421501,0.1365031003239449,0.06014851118646469,0.0693635995112136,0.06854443599297262,0.1491937674774468,0.10070280011234552
2018-01-23,0.11301665909571225,0.07595774789610496,0.06260212198147902,0.16358929373902703,0.12808975065494396,0.07337760397775826,0.07134365247619193,0.06460544771795967,0.14310356904372204,0.10431415341710089
2018-01-24,0.11492002923990736,0.07089968323597383,0.05974544719505636,0.16354502237694818,0.11374486056680388,0.11714150634792206,0.06953954807060485,0.0671902925283766,0.13323048868449283,0.0900431217539141
2018-01-25,0.1112523130468833,0.06803344771705618,0.055751973652709286,0.13625613503990963,0.11932685949053878,0.1274749489942952,0.1135504086931856,0.06334780721397344,0.12717095083031368,0.07783515532113477
2018-01-26,0.08642158938437355,0.05511212976610893,0.04999990529939308,0.10092854598294784,0.132218090843079,0.11682932501711206,0.2227199401223031,0.05856387179566728,0.11247365163155645,0.06473295015745874
