,CRM,VZ,WMT,INTC,UNH,MRK,BA,NKE,CVX,AMGN
2018-02-02,0.06394905135197575,0.1326755666848782,0.08544846536088627,0.05000000000000001,0.0757415668362908,0.05884788256406263,0.24999999999999997,0.18327763847186707,0.05000000000000001,0.05005982873003923
2018-02-05,0.05530623794476447,0.1038888914024037,0.10309713543231964,0.05,0.05686234214995066,0.05,0.25,0.23084539307056137,0.05,0.05
2018-02-06,0.06759713289983309,0.09002093923212691,0.12018310838209509,0.05000000000000001,0.07416556978791031,0.05000000000000001,0.24999999999999997,0.19803324969803454,0.05,0.05
2018-02-07,0.06019363164753836,0.11532391080681409,0.14199155238029085,0.05,0.06427083962958541,0.05,0.25,0.16822006553577135,0.05,0.050000000000000065
2018-02-08,0.05,0.10873410001512787,0.1387732074200433,0.05,0.05,0.05,0.25,0.20249269256482882,0.05000000000000003,0.05000000000000002
2018-02-09,0.05000000000000002,0.15042281174575756,0.08831080094145756,0.050000000000000024,0.06507239767833492,0.05000000000000002,0.2499999999999999,0.1961939896344501,0.05000000000000001,0.05
2018-02-12,0.05,0.1970661647921992,0.08459001988808713,0.05,0.06956948218802747,0.050000000000000024,0.25,0.14877433313168617,0.05,0.05000000000000001
2018-02-13,0.050000000000000024,0.1330800388725061,0.0853044669455816,0.05000000000000004,0.10375370153693374,0.050000000000000024,0.2499999999999999,0.11412124671859866,0.050000000000000044,0.11374054592637985
2018-02-14,0.05,0.08528838514390735,0.07122129297631948,0.05,0.0778695363718826,0.05,0.2195159665413486,0.09610481896654172,0.05,0.25
2018-02-15,0.05,0.11500695102856087,0.0994799361797923,0.05,0.07314494455045836,0.05000000000000004,0.25,0.11683388447481244,0.05,0.14553428376637598
2018-02-16,0.07185159162207325,0.107989572489902,0.08499652109772766,0.06381040060868202,0.0836350790454251,0.0664992144183222,0.25,0.10371267530116998,0.06184089258549652,0.10566405283120002
2018-02-20,0.0500000000000001,0.17212230786131075,0.05000000000000003,0.05,0.055100284081899535,0.05,0.2499999999999999,0.1850333035980776,0.05000000000000001,0.08774410445871213
2018-02-21,0.07362691202589988,0.08456083334462915,0.050000000000000065,0.054569305559062954,0.08039683250249574,0.050000000000000044,0.24999999999999978,0.18208721647652248,0.050000000000000024,0.12475890009138979
